kurstype	valuta	tid	Månedsgennemsnit	
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2014M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2014M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2014M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2014M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2014M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2014M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2014M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2015M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2015M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2015M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2015M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2015M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2015M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2015M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2015M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2015M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2015M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2015M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2015M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2016M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2016M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2016M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2016M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2016M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2016M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2016M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2016M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2016M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2016M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2016M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2016M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2017M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2017M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2017M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2017M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2017M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2017M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2017M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2017M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2017M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2017M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2017M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Tyske D-mark  (1981-2001)	2017M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2007M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2007M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2007M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2007M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2007M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2007M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2007M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2007M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2007M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2007M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2007M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2007M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2008M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2008M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2008M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2008M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2008M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2008M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2008M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2008M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2008M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2008M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2008M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2008M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2009M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2009M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2009M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2009M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2009M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2009M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2009M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2009M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2009M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2009M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2009M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2009M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2010M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2010M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2010M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2010M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2010M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2010M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2010M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2010M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2010M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2010M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2010M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2010M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2011M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2011M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2011M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2011M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2011M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2011M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2011M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2011M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2011M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2011M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2011M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2011M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2012M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2012M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2012M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2012M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2012M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2012M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2012M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2012M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2012M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2012M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2012M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2012M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2013M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2013M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2013M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2013M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2013M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2013M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2013M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2013M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2013M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2013M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2013M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2013M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2014M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2014M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2014M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2014M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2014M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2014M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2014M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2014M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2014M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2014M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2014M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2014M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2015M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2015M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2015M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2015M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2015M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2015M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2015M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2015M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2015M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2015M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2015M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2015M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2016M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2016M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2016M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2016M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2016M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2016M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2016M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2016M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2016M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2016M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2016M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2016M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2017M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2017M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2017M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2017M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2017M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2017M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2017M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2017M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2017M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2017M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2017M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Østrigske schilling (1981-2001)	2017M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2007M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2007M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2007M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2007M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2007M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2007M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2007M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2007M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2007M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2007M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2007M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2007M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2008M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2008M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2008M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2008M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2008M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2008M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2008M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2008M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2008M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2008M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2008M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2008M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2009M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2009M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2009M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2009M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2009M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2009M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2009M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2009M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2009M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2009M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2009M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2009M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2010M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2010M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2010M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2010M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2010M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2010M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2010M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2010M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2010M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2010M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2010M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2010M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2011M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2011M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2011M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2011M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2011M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2011M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2011M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2011M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2011M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2011M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2011M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2011M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2012M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2012M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2012M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2012M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2012M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2012M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2012M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2012M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2012M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2012M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2012M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2012M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Ecu (European Currency Unit) 1981-1998	2013M01	..
